team,map,maps,wins,raw_win_rate,smoothed_win_rate,avg_round_margin,avg_scoreline_quality,overtime_count,close_loss_count,vrs_tier_map_strength,vrs_tier_map_smoothed_win_rate,vrs_tier_map_sample_log,vrs_tier_map_quality,vrs_tier_map_round_margin,vrs_tier_map_overtime_rate,vrs_tier_map_close_loss_rate,vrs_opponent_adjusted_scoreline_quality,vrs_map_win_opponent_quality,vrs_map_win_sample_confidence,vrs_scoreline_sample_confidence,vrs_map_veto_credibility,vrs_map_veto_strength,vrs_pick_ban_opponent_pool_proxy,vrs_bo1_single_map_upset_risk,vrs_bo3_map_depth_strength,vrs_overtime_strong_opponent_signal,vrs_weak_opponent_close_penalty,vrs_recent_strong_opponent_score,vrs_expected_margin_residual,vrs_expected_margin_residual_confidence,vrs_team_volatility,vrs_seed_volatility_rebound,vrs_top10_maps,vrs_top10_wins,vrs_top10_raw_win_rate,vrs_top10_smoothed_win_rate,vrs_top10_avg_round_margin,vrs_top10_avg_scoreline_quality,vrs_top10_overtime_count,vrs_top10_close_loss_count,vrs_top10_map_smoothed_win_rate,vrs_top10_map_quality,vrs_top10_map_sample_log,vrs_top20_maps,vrs_top20_wins,vrs_top20_raw_win_rate,vrs_top20_smoothed_win_rate,vrs_top20_avg_round_margin,vrs_top20_avg_scoreline_quality,vrs_top20_overtime_count,vrs_top20_close_loss_count,vrs_top20_map_smoothed_win_rate,vrs_top20_map_quality,vrs_top20_map_sample_log,vrs_top30_maps,vrs_top30_wins,vrs_top30_raw_win_rate,vrs_top30_smoothed_win_rate,vrs_top30_avg_round_margin,vrs_top30_avg_scoreline_quality,vrs_top30_overtime_count,vrs_top30_close_loss_count,vrs_top30_map_smoothed_win_rate,vrs_top30_map_quality,vrs_top30_map_sample_log,vrs_top40_maps,vrs_top40_wins,vrs_top40_raw_win_rate,vrs_top40_smoothed_win_rate,vrs_top40_avg_round_margin,vrs_top40_avg_scoreline_quality,vrs_top40_overtime_count,vrs_top40_close_loss_count,vrs_top40_map_smoothed_win_rate,vrs_top40_map_quality,vrs_top40_map_sample_log,vrs_top50_maps,vrs_top50_wins,vrs_top50_raw_win_rate,vrs_top50_smoothed_win_rate,vrs_top50_avg_round_margin,vrs_top50_avg_scoreline_quality,vrs_top50_overtime_count,vrs_top50_close_loss_count,vrs_top50_map_smoothed_win_rate,vrs_top50_map_quality,vrs_top50_map_sample_log,vrs_top70_maps,vrs_top70_wins,vrs_top70_raw_win_rate,vrs_top70_smoothed_win_rate,vrs_top70_avg_round_margin,vrs_top70_avg_scoreline_quality,vrs_top70_overtime_count,vrs_top70_close_loss_count,vrs_top70_map_smoothed_win_rate,vrs_top70_map_quality,vrs_top70_map_sample_log,vrs_top100_maps,vrs_top100_wins,vrs_top100_raw_win_rate,vrs_top100_smoothed_win_rate,vrs_top100_avg_round_margin,vrs_top100_avg_scoreline_quality,vrs_top100_overtime_count,vrs_top100_close_loss_count,vrs_top100_map_smoothed_win_rate,vrs_top100_map_quality,vrs_top100_map_sample_log,vrs_bucket_1_10_maps,vrs_bucket_1_10_wins,vrs_bucket_1_10_raw_win_rate,vrs_bucket_1_10_smoothed_win_rate,vrs_bucket_1_10_avg_round_margin,vrs_bucket_1_10_avg_scoreline_quality,vrs_bucket_1_10_overtime_count,vrs_bucket_1_10_close_loss_count,vrs_bucket_11_20_maps,vrs_bucket_11_20_wins,vrs_bucket_11_20_raw_win_rate,vrs_bucket_11_20_smoothed_win_rate,vrs_bucket_11_20_avg_round_margin,vrs_bucket_11_20_avg_scoreline_quality,vrs_bucket_11_20_overtime_count,vrs_bucket_11_20_close_loss_count,vrs_bucket_21_30_maps,vrs_bucket_21_30_wins,vrs_bucket_21_30_raw_win_rate,vrs_bucket_21_30_smoothed_win_rate,vrs_bucket_21_30_avg_round_margin,vrs_bucket_21_30_avg_scoreline_quality,vrs_bucket_21_30_overtime_count,vrs_bucket_21_30_close_loss_count,vrs_bucket_31_40_maps,vrs_bucket_31_40_wins,vrs_bucket_31_40_raw_win_rate,vrs_bucket_31_40_smoothed_win_rate,vrs_bucket_31_40_avg_round_margin,vrs_bucket_31_40_avg_scoreline_quality,vrs_bucket_31_40_overtime_count,vrs_bucket_31_40_close_loss_count,vrs_bucket_41_50_maps,vrs_bucket_41_50_wins,vrs_bucket_41_50_raw_win_rate,vrs_bucket_41_50_smoothed_win_rate,vrs_bucket_41_50_avg_round_margin,vrs_bucket_41_50_avg_scoreline_quality,vrs_bucket_41_50_overtime_count,vrs_bucket_41_50_close_loss_count,vrs_bucket_51_70_maps,vrs_bucket_51_70_wins,vrs_bucket_51_70_raw_win_rate,vrs_bucket_51_70_smoothed_win_rate,vrs_bucket_51_70_avg_round_margin,vrs_bucket_51_70_avg_scoreline_quality,vrs_bucket_51_70_overtime_count,vrs_bucket_51_70_close_loss_count,vrs_bucket_71_100_maps,vrs_bucket_71_100_wins,vrs_bucket_71_100_raw_win_rate,vrs_bucket_71_100_smoothed_win_rate,vrs_bucket_71_100_avg_round_margin,vrs_bucket_71_100_avg_scoreline_quality,vrs_bucket_71_100_overtime_count,vrs_bucket_71_100_close_loss_count
NRG,Inferno,8,4,50.00,50.00,0.375000,0.037500,0,1,51.28,50.00,2.197225,0.037500,0.375000,0.000000,0.125000,0.174644,0.000000,0.000000,0.139715,0.859143,51.167213,0.022077,0.000000,0.000000,0.000000,0.000000,-0.019725,-0.137500,-0.110000,6.421400,0.000000,2,1,50.00,50.00,-3.000000,-0.300000,0,0,50.00,-0.300000,1.098612,4,2,50.00,50.00,-1.750000,-0.175000,0,0,50.00,-0.175000,1.609438,6,3,50.00,50.00,-0.833333,-0.083333,0,0,50.00,-0.083333,1.945910,6,3,50.00,50.00,-0.833333,-0.083333,0,0,50.00,-0.083333,1.945910,7,3,42.86,46.15,-1.000000,-0.100000,0,1,46.15,-0.100000,2.079442,7,3,42.86,46.15,-1.000000,-0.100000,0,1,46.15,-0.100000,2.079442,8,4,50.00,50.00,0.375000,0.037500,0,1,50.00,0.037500,2.197225,2,1,50.00,50.00,-3.000000,-0.300000,0,0,2,1,50.00,50.00,-0.500000,-0.050000,0,0,2,1,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,0.375000,0.037500,0,0,1,0,0.00,42.86,-2.000000,-0.200000,0,1,0,0,50.00,50.00,0.375000,0.037500,0,0,1,1,100.00,57.14,10.000000,1.000000,0,0
NRG,Mirage,11,8,72.73,70.32,2.181818,0.185048,2,0,76.06,70.32,2.484907,0.185048,2.181818,0.181818,0.000000,0.255253,11.072095,20.320856,0.255253,0.893714,74.261212,0.465834,0.000000,0.406417,1.000000,0.031364,-0.011342,0.518182,0.518182,6.042549,0.000000,2,2,100.00,74.43,7.000000,0.650000,0,0,74.43,0.650000,1.098612,4,3,75.00,69.55,3.000000,0.256250,1,0,69.55,0.256250,1.609438,6,4,66.67,66.29,1.500000,0.120833,1,0,66.29,0.120833,1.945910,7,4,57.14,61.19,0.285714,0.003571,1,0,61.19,0.003571,2.079442,8,5,62.50,63.96,0.750000,0.053125,1,0,63.96,0.053125,2.197225,9,6,66.67,66.36,1.111111,0.070614,2,0,66.36,0.070614,2.302585,11,8,72.73,70.32,2.181818,0.185048,2,0,70.32,0.185048,2.484907,2,2,100.00,74.43,7.000000,0.650000,0,0,2,1,50.00,61.93,-1.000000,-0.137500,1,0,2,1,50.00,61.93,-1.500000,-0.150000,0,0,1,0,0.00,56.49,-7.000000,-0.700000,0,0,1,1,100.00,70.78,4.000000,0.400000,0,0,1,1,100.00,70.78,4.000000,0.210526,1,0,2,2,100.00,74.43,7.000000,0.700000,0,0
NRG,Nuke,8,1,12.50,17.32,-3.875000,-0.353125,1,1,16.09,17.32,2.197225,-0.353125,-3.875000,0.125000,0.125000,-0.117284,-19.999286,-26.142857,-0.093828,0.196000,33.809534,-0.132942,0.130714,0.000000,0.000000,0.000000,-0.199585,-3.575000,-2.860000,6.213644,0.000000,1,0,0.00,20.36,-11.000000,-1.000000,0,0,20.36,-1.000000,0.693147,5,0,0.00,12.95,-7.200000,-0.680000,0,0,12.95,-0.680000,1.791759,7,1,14.29,18.65,-4.142857,-0.385714,0,0,18.65,-0.385714,2.079442,8,1,12.50,17.32,-3.875000,-0.353125,1,1,17.32,-0.353125,2.197225,8,1,12.50,17.32,-3.875000,-0.353125,1,1,17.32,-0.353125,2.197225,8,1,12.50,17.32,-3.875000,-0.353125,1,1,17.32,-0.353125,2.197225,8,1,12.50,17.32,-3.875000,-0.353125,1,1,17.32,-0.353125,2.197225,1,0,0.00,20.36,-11.000000,-1.000000,0,0,4,0,0.00,14.25,-6.250000,-0.600000,0,0,2,1,50.00,30.31,3.500000,0.350000,0,0,1,0,0.00,20.36,-2.000000,-0.125000,1,1,0,0,50.00,23.75,-3.875000,-0.353125,0,0,0,0,50.00,23.75,-3.875000,-0.353125,0,0,0,0,50.00,23.75,-3.875000,-0.353125,0,0
NRG,Overpass,3,0,0.00,10.00,-7.000000,-0.700000,0,0,21.08,10.00,1.386294,-0.700000,-7.000000,0.000000,0.000000,-0.462333,-24.153333,-12.000000,-0.138700,0.196000,36.193328,-0.113369,0.560000,0.000000,0.000000,0.000000,-0.239762,-6.366667,-1.910000,2.160247,0.000000,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,2,0,0.00,11.25,-6.000000,-0.600000,0,0,11.25,-0.600000,1.098612,2,0,0.00,11.25,-6.000000,-0.600000,0,0,11.25,-0.600000,1.098612,2,0,0.00,11.25,-6.000000,-0.600000,0,0,11.25,-0.600000,1.098612,3,0,0.00,10.00,-7.000000,-0.700000,0,0,10.00,-0.700000,1.386294,3,0,0.00,10.00,-7.000000,-0.700000,0,0,10.00,-0.700000,1.386294,3,0,0.00,10.00,-7.000000,-0.700000,0,0,10.00,-0.700000,1.386294,1,0,0.00,12.86,-4.000000,-0.400000,0,0,1,0,0.00,12.86,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,1,0,0.00,12.86,-9.000000,-0.900000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0
Natus Vincere,Ancient,4,2,50.00,50.00,1.000000,0.098684,1,1,54.24,50.00,1.609438,0.098684,1.000000,0.250000,0.250000,0.301184,0.000000,0.000000,0.120474,0.500000,52.861905,0.042399,0.000000,0.000000,1.500000,0.000000,0.002708,-0.525000,-0.210000,9.192388,0.000000,0,0,50.00,50.00,1.000000,0.098684,0,0,50.00,0.098684,0.000000,2,1,50.00,50.00,0.500000,0.000000,0,0,50.00,0.000000,1.098612,4,2,50.00,50.00,1.000000,0.098684,1,1,50.00,0.098684,1.609438,4,2,50.00,50.00,1.000000,0.098684,1,1,50.00,0.098684,1.609438,4,2,50.00,50.00,1.000000,0.098684,1,1,50.00,0.098684,1.609438,4,2,50.00,50.00,1.000000,0.098684,1,1,50.00,0.098684,1.609438,4,2,50.00,50.00,1.000000,0.098684,1,1,50.00,0.098684,1.609438,0,0,50.00,50.00,1.000000,0.098684,0,0,2,1,50.00,50.00,0.500000,0.000000,0,0,2,1,50.00,50.00,1.500000,0.197368,1,1,0,0,50.00,50.00,1.000000,0.098684,0,0,0,0,50.00,50.00,1.000000,0.098684,0,0,0,0,50.00,50.00,1.000000,0.098684,0,0,0,0,50.00,50.00,1.000000,0.098684,0,0
Natus Vincere,Anubis,1,1,100.00,87.14,4.000000,0.400000,0,0,69.61,87.14,0.693147,0.400000,4.000000,0.000000,0.000000,0.506400,23.511429,3.714286,0.050640,0.500000,63.234568,0.196068,0.668571,0.074286,0.000000,0.000000,0.308061,2.900000,0.290000,0.000000,0.000000,0,0,50.00,85.00,4.000000,0.400000,0,0,85.00,0.400000,0.000000,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,0,0,50.00,85.00,4.000000,0.400000,0,0,1,1,100.00,87.14,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0
Natus Vincere,Dust2,1,1,100.00,87.14,8.000000,0.800000,0,0,73.09,87.14,0.693147,0.800000,8.000000,0.000000,0.000000,0.973600,22.601429,3.714286,0.097360,0.500000,65.583236,0.230863,0.668571,0.074286,0.000000,0.000000,0.321787,6.200000,0.620000,0.000000,0.000000,0,0,50.00,85.00,8.000000,0.800000,0,0,85.00,0.800000,0.000000,1,1,100.00,87.14,8.000000,0.800000,0,0,87.14,0.800000,0.693147,1,1,100.00,87.14,8.000000,0.800000,0,0,87.14,0.800000,0.693147,1,1,100.00,87.14,8.000000,0.800000,0,0,87.14,0.800000,0.693147,1,1,100.00,87.14,8.000000,0.800000,0,0,87.14,0.800000,0.693147,1,1,100.00,87.14,8.000000,0.800000,0,0,87.14,0.800000,0.693147,1,1,100.00,87.14,8.000000,0.800000,0,0,87.14,0.800000,0.693147,0,0,50.00,85.00,8.000000,0.800000,0,0,1,1,100.00,87.14,8.000000,0.800000,0,0,0,0,50.00,85.00,8.000000,0.800000,0,0,0,0,50.00,85.00,8.000000,0.800000,0,0,0,0,50.00,85.00,8.000000,0.800000,0,0,0,0,50.00,85.00,8.000000,0.800000,0,0,0,0,50.00,85.00,8.000000,0.800000,0,0
Natus Vincere,Inferno,3,2,66.67,63.33,2.000000,0.200000,0,0,60.46,63.33,1.386294,0.200000,2.000000,0.000000,0.000000,0.438350,8.206667,4.000000,0.131505,0.500000,57.059476,0.104585,0.186667,0.080000,0.000000,0.000000,0.135507,0.600000,0.180000,7.874008,0.000000,0,0,50.00,61.67,2.000000,0.200000,0,0,61.67,0.200000,0.000000,2,1,50.00,58.75,0.000000,0.000000,0,0,58.75,0.000000,1.098612,3,2,66.67,63.33,2.000000,0.200000,0,0,63.33,0.200000,1.386294,3,2,66.67,63.33,2.000000,0.200000,0,0,63.33,0.200000,1.386294,3,2,66.67,63.33,2.000000,0.200000,0,0,63.33,0.200000,1.386294,3,2,66.67,63.33,2.000000,0.200000,0,0,63.33,0.200000,1.386294,3,2,66.67,63.33,2.000000,0.200000,0,0,63.33,0.200000,1.386294,0,0,50.00,61.67,2.000000,0.200000,0,0,2,1,50.00,58.75,0.000000,0.000000,0,0,1,1,100.00,67.14,6.000000,0.600000,0,0,0,0,50.00,61.67,2.000000,0.200000,0,0,0,0,50.00,61.67,2.000000,0.200000,0,0,0,0,50.00,61.67,2.000000,0.200000,0,0,0,0,50.00,61.67,2.000000,0.200000,0,0
Natus Vincere,Mirage,3,3,100.00,90.00,4.666667,0.441667,1,0,79.59,90.00,1.386294,0.441667,4.666667,0.333333,0.000000,0.556817,24.946667,12.000000,0.167045,0.500000,69.974291,0.295915,0.560000,0.240000,1.000000,0.000000,0.313040,3.500000,1.050000,3.771236,0.000000,0,0,50.00,85.00,4.666667,0.441667,0,0,85.00,0.441667,0.000000,2,2,100.00,88.75,6.000000,0.600000,0,0,88.75,0.600000,1.098612,3,3,100.00,90.00,4.666667,0.441667,1,0,90.00,0.441667,1.386294,3,3,100.00,90.00,4.666667,0.441667,1,0,90.00,0.441667,1.386294,3,3,100.00,90.00,4.666667,0.441667,1,0,90.00,0.441667,1.386294,3,3,100.00,90.00,4.666667,0.441667,1,0,90.00,0.441667,1.386294,3,3,100.00,90.00,4.666667,0.441667,1,0,90.00,0.441667,1.386294,0,0,50.00,85.00,4.666667,0.441667,0,0,2,2,100.00,88.75,6.000000,0.600000,0,0,1,1,100.00,87.14,2.000000,0.125000,1,0,0,0,50.00,85.00,4.666667,0.441667,0,0,0,0,50.00,85.00,4.666667,0.441667,0,0,0,0,50.00,85.00,4.666667,0.441667,0,0,0,0,50.00,85.00,4.666667,0.441667,0,0
Natus Vincere,Nuke,2,2,100.00,88.75,5.000000,0.443750,1,0,75.39,88.75,1.098612,0.443750,5.000000,0.500000,0.000000,0.542188,23.986250,7.750000,0.108438,0.500000,67.139948,0.253925,0.620000,0.155000,1.000000,0.000000,0.313200,3.500000,0.700000,2.000000,0.000000,0,0,50.00,85.00,5.000000,0.443750,0,0,85.00,0.443750,0.000000,1,1,100.00,87.14,3.000000,0.187500,1,0,87.14,0.187500,0.693147,2,2,100.00,88.75,5.000000,0.443750,1,0,88.75,0.443750,1.098612,2,2,100.00,88.75,5.000000,0.443750,1,0,88.75,0.443750,1.098612,2,2,100.00,88.75,5.000000,0.443750,1,0,88.75,0.443750,1.098612,2,2,100.00,88.75,5.000000,0.443750,1,0,88.75,0.443750,1.098612,2,2,100.00,88.75,5.000000,0.443750,1,0,88.75,0.443750,1.098612,0,0,50.00,85.00,5.000000,0.443750,0,0,1,1,100.00,87.14,3.000000,0.187500,1,0,1,1,100.00,87.14,7.000000,0.700000,0,0,0,0,50.00,85.00,5.000000,0.443750,0,0,0,0,50.00,85.00,5.000000,0.443750,0,0,0,0,50.00,85.00,5.000000,0.443750,0,0,0,0,50.00,85.00,5.000000,0.443750,0,0
Nemesis,Ancient,3,2,66.67,63.33,0.333333,0.033333,0,0,59.90,63.33,1.386294,0.033333,0.333333,0.000000,0.000000,0.074317,7.475556,4.000000,0.022295,0.500000,56.685269,0.099041,0.186667,0.080000,0.000000,0.000000,0.016583,3.633333,1.090000,2.357023,0.000000,0,0,50.00,61.67,0.333333,0.033333,0,0,61.67,0.033333,0.000000,0,0,50.00,61.67,0.333333,0.033333,0,0,61.67,0.033333,0.000000,1,1,100.00,67.14,2.000000,0.200000,0,0,67.14,0.200000,0.693147,3,2,66.67,63.33,0.333333,0.033333,0,0,63.33,0.033333,1.386294,3,2,66.67,63.33,0.333333,0.033333,0,0,63.33,0.033333,1.386294,3,2,66.67,63.33,0.333333,0.033333,0,0,63.33,0.033333,1.386294,3,2,66.67,63.33,0.333333,0.033333,0,0,63.33,0.033333,1.386294,0,0,50.00,61.67,0.333333,0.033333,0,0,0,0,50.00,61.67,0.333333,0.033333,0,0,1,1,100.00,67.14,2.000000,0.200000,0,0,2,1,50.00,58.75,-0.500000,-0.050000,0,0,0,0,50.00,61.67,0.333333,0.033333,0,0,0,0,50.00,61.67,0.333333,0.033333,0,0,0,0,50.00,61.67,0.333333,0.033333,0,0
Nemesis,Inferno,1,0,0.00,12.86,-3.000000,-0.300000,0,0,33.35,12.86,0.693147,-0.300000,-3.000000,0.000000,0.000000,-0.208950,-21.301429,-3.714286,-0.020895,0.500000,38.758401,-0.166542,0.668571,0.000000,0.000000,0.000000,-0.058049,-0.500000,-0.050000,0.000000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,1,0,0.00,12.86,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0
Nemesis,Mirage,4,2,50.00,50.00,-1.500000,-0.204276,2,0,52.32,50.00,1.609438,-0.204276,-1.500000,0.500000,0.000000,-0.103469,0.000000,0.000000,-0.041388,0.500000,51.568188,0.023232,0.000000,0.000000,1.000000,0.000000,-0.050287,1.950000,0.780000,4.031129,0.000000,0,0,50.00,50.00,-1.500000,-0.204276,0,0,50.00,-0.204276,0.000000,1,0,0.00,42.86,-6.000000,-0.600000,0,0,42.86,-0.600000,0.693147,2,1,50.00,50.00,-2.000000,-0.237500,1,0,50.00,-0.237500,1.098612,4,2,50.00,50.00,-1.500000,-0.204276,2,0,50.00,-0.204276,1.609438,4,2,50.00,50.00,-1.500000,-0.204276,2,0,50.00,-0.204276,1.609438,4,2,50.00,50.00,-1.500000,-0.204276,2,0,50.00,-0.204276,1.609438,4,2,50.00,50.00,-1.500000,-0.204276,2,0,50.00,-0.204276,1.609438,0,0,50.00,50.00,-1.500000,-0.204276,0,0,1,0,0.00,42.86,-6.000000,-0.600000,0,0,1,1,100.00,57.14,2.000000,0.125000,1,0,2,1,50.00,50.00,-1.000000,-0.171053,1,0,0,0,50.00,50.00,-1.500000,-0.204276,0,0,0,0,50.00,50.00,-1.500000,-0.204276,0,0,0,0,50.00,50.00,-1.500000,-0.204276,0,0
Nemesis,Nuke,1,0,0.00,12.86,-9.000000,-0.900000,0,0,29.31,12.86,0.693147,-0.900000,-9.000000,0.000000,0.000000,-0.519750,-23.121429,-3.714286,-0.051975,0.500000,36.036364,-0.206869,0.668571,0.000000,0.000000,0.000000,-0.316253,-5.100000,-0.510000,0.000000,0.000000,0,0,50.00,15.00,-9.000000,-0.900000,0,0,15.00,-0.900000,0.000000,1,0,0.00,12.86,-9.000000,-0.900000,0,0,12.86,-0.900000,0.693147,1,0,0.00,12.86,-9.000000,-0.900000,0,0,12.86,-0.900000,0.693147,1,0,0.00,12.86,-9.000000,-0.900000,0,0,12.86,-0.900000,0.693147,1,0,0.00,12.86,-9.000000,-0.900000,0,0,12.86,-0.900000,0.693147,1,0,0.00,12.86,-9.000000,-0.900000,0,0,12.86,-0.900000,0.693147,1,0,0.00,12.86,-9.000000,-0.900000,0,0,12.86,-0.900000,0.693147,0,0,50.00,15.00,-9.000000,-0.900000,0,0,1,0,0.00,12.86,-9.000000,-0.900000,0,0,0,0,50.00,15.00,-9.000000,-0.900000,0,0,0,0,50.00,15.00,-9.000000,-0.900000,0,0,0,0,50.00,15.00,-9.000000,-0.900000,0,0,0,0,50.00,15.00,-9.000000,-0.900000,0,0,0,0,50.00,15.00,-9.000000,-0.900000,0,0
Nemiga,Ancient,2,1,50.00,50.00,0.500000,0.050000,0,1,53.00,50.00,1.098612,0.050000,0.500000,0.000000,0.500000,0.088650,0.000000,0.000000,0.017730,0.500000,52.026632,0.030024,0.000000,0.000000,0.000000,0.000000,0.005590,4.850000,0.970000,2.500000,0.000000,0,0,50.00,50.00,0.500000,0.050000,0,0,50.00,0.050000,0.000000,0,0,50.00,50.00,0.500000,0.050000,0,0,50.00,0.050000,0.000000,0,0,50.00,50.00,0.500000,0.050000,0,0,50.00,0.050000,0.000000,2,1,50.00,50.00,0.500000,0.050000,0,1,50.00,0.050000,1.098612,2,1,50.00,50.00,0.500000,0.050000,0,1,50.00,0.050000,1.098612,2,1,50.00,50.00,0.500000,0.050000,0,1,50.00,0.050000,1.098612,2,1,50.00,50.00,0.500000,0.050000,0,1,50.00,0.050000,1.098612,0,0,50.00,50.00,0.500000,0.050000,0,0,0,0,50.00,50.00,0.500000,0.050000,0,0,0,0,50.00,50.00,0.500000,0.050000,0,0,2,1,50.00,50.00,0.500000,0.050000,0,1,0,0,50.00,50.00,0.500000,0.050000,0,0,0,0,50.00,50.00,0.500000,0.050000,0,0,0,0,50.00,50.00,0.500000,0.050000,0,0
Nemiga,Anubis,1,0,0.00,12.86,-4.000000,-0.400000,0,0,33.54,12.86,0.693147,-0.400000,-4.000000,0.000000,0.000000,-0.295600,-20.651429,-3.714286,-0.029560,0.500000,38.886921,-0.164638,0.668571,0.000000,0.000000,0.000000,-0.038833,0.600000,0.060000,0.000000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,1,0,0.00,12.86,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0
Nemiga,Dust2,1,1,100.00,87.14,2.000000,0.200000,0,0,69.40,87.14,0.693147,0.200000,2.000000,0.000000,0.000000,0.222400,20.651429,3.714286,0.022240,0.500000,63.093983,0.193985,0.668571,0.074286,0.000000,0.000000,0.019417,6.600000,0.660000,0.000000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,1,1,100.00,87.14,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0
Nemiga,Mirage,1,1,100.00,87.14,11.000000,1.000000,0,0,77.53,87.14,0.693147,1.000000,11.000000,0.000000,0.000000,1.231000,22.861429,3.714286,0.123100,0.500000,68.579504,0.275252,0.668571,0.074286,0.000000,0.000000,0.520484,12.500000,1.250000,0.000000,0.000000,0,0,50.00,85.00,11.000000,1.000000,0,0,85.00,1.000000,0.000000,1,1,100.00,87.14,11.000000,1.000000,0,0,87.14,1.000000,0.693147,1,1,100.00,87.14,11.000000,1.000000,0,0,87.14,1.000000,0.693147,1,1,100.00,87.14,11.000000,1.000000,0,0,87.14,1.000000,0.693147,1,1,100.00,87.14,11.000000,1.000000,0,0,87.14,1.000000,0.693147,1,1,100.00,87.14,11.000000,1.000000,0,0,87.14,1.000000,0.693147,1,1,100.00,87.14,11.000000,1.000000,0,0,87.14,1.000000,0.693147,0,0,50.00,85.00,11.000000,1.000000,0,0,1,1,100.00,87.14,11.000000,1.000000,0,0,0,0,50.00,85.00,11.000000,1.000000,0,0,0,0,50.00,85.00,11.000000,1.000000,0,0,0,0,50.00,85.00,11.000000,1.000000,0,0,0,0,50.00,85.00,11.000000,1.000000,0,0,0,0,50.00,85.00,11.000000,1.000000,0,0
