team,map,maps,wins,raw_win_rate,smoothed_win_rate,avg_round_margin,avg_scoreline_quality,overtime_count,close_loss_count,vrs_tier_map_strength,vrs_tier_map_smoothed_win_rate,vrs_tier_map_sample_log,vrs_tier_map_quality,vrs_tier_map_round_margin,vrs_tier_map_overtime_rate,vrs_tier_map_close_loss_rate,vrs_top10_maps,vrs_top10_wins,vrs_top10_raw_win_rate,vrs_top10_smoothed_win_rate,vrs_top10_avg_round_margin,vrs_top10_avg_scoreline_quality,vrs_top10_overtime_count,vrs_top10_close_loss_count,vrs_top10_map_smoothed_win_rate,vrs_top10_map_quality,vrs_top10_map_sample_log,vrs_top20_maps,vrs_top20_wins,vrs_top20_raw_win_rate,vrs_top20_smoothed_win_rate,vrs_top20_avg_round_margin,vrs_top20_avg_scoreline_quality,vrs_top20_overtime_count,vrs_top20_close_loss_count,vrs_top20_map_smoothed_win_rate,vrs_top20_map_quality,vrs_top20_map_sample_log,vrs_top30_maps,vrs_top30_wins,vrs_top30_raw_win_rate,vrs_top30_smoothed_win_rate,vrs_top30_avg_round_margin,vrs_top30_avg_scoreline_quality,vrs_top30_overtime_count,vrs_top30_close_loss_count,vrs_top30_map_smoothed_win_rate,vrs_top30_map_quality,vrs_top30_map_sample_log,vrs_top40_maps,vrs_top40_wins,vrs_top40_raw_win_rate,vrs_top40_smoothed_win_rate,vrs_top40_avg_round_margin,vrs_top40_avg_scoreline_quality,vrs_top40_overtime_count,vrs_top40_close_loss_count,vrs_top40_map_smoothed_win_rate,vrs_top40_map_quality,vrs_top40_map_sample_log,vrs_top50_maps,vrs_top50_wins,vrs_top50_raw_win_rate,vrs_top50_smoothed_win_rate,vrs_top50_avg_round_margin,vrs_top50_avg_scoreline_quality,vrs_top50_overtime_count,vrs_top50_close_loss_count,vrs_top50_map_smoothed_win_rate,vrs_top50_map_quality,vrs_top50_map_sample_log,vrs_top70_maps,vrs_top70_wins,vrs_top70_raw_win_rate,vrs_top70_smoothed_win_rate,vrs_top70_avg_round_margin,vrs_top70_avg_scoreline_quality,vrs_top70_overtime_count,vrs_top70_close_loss_count,vrs_top70_map_smoothed_win_rate,vrs_top70_map_quality,vrs_top70_map_sample_log,vrs_top100_maps,vrs_top100_wins,vrs_top100_raw_win_rate,vrs_top100_smoothed_win_rate,vrs_top100_avg_round_margin,vrs_top100_avg_scoreline_quality,vrs_top100_overtime_count,vrs_top100_close_loss_count,vrs_top100_map_smoothed_win_rate,vrs_top100_map_quality,vrs_top100_map_sample_log,vrs_bucket_1_10_maps,vrs_bucket_1_10_wins,vrs_bucket_1_10_raw_win_rate,vrs_bucket_1_10_smoothed_win_rate,vrs_bucket_1_10_avg_round_margin,vrs_bucket_1_10_avg_scoreline_quality,vrs_bucket_1_10_overtime_count,vrs_bucket_1_10_close_loss_count,vrs_bucket_11_20_maps,vrs_bucket_11_20_wins,vrs_bucket_11_20_raw_win_rate,vrs_bucket_11_20_smoothed_win_rate,vrs_bucket_11_20_avg_round_margin,vrs_bucket_11_20_avg_scoreline_quality,vrs_bucket_11_20_overtime_count,vrs_bucket_11_20_close_loss_count,vrs_bucket_21_30_maps,vrs_bucket_21_30_wins,vrs_bucket_21_30_raw_win_rate,vrs_bucket_21_30_smoothed_win_rate,vrs_bucket_21_30_avg_round_margin,vrs_bucket_21_30_avg_scoreline_quality,vrs_bucket_21_30_overtime_count,vrs_bucket_21_30_close_loss_count,vrs_bucket_31_40_maps,vrs_bucket_31_40_wins,vrs_bucket_31_40_raw_win_rate,vrs_bucket_31_40_smoothed_win_rate,vrs_bucket_31_40_avg_round_margin,vrs_bucket_31_40_avg_scoreline_quality,vrs_bucket_31_40_overtime_count,vrs_bucket_31_40_close_loss_count,vrs_bucket_41_50_maps,vrs_bucket_41_50_wins,vrs_bucket_41_50_raw_win_rate,vrs_bucket_41_50_smoothed_win_rate,vrs_bucket_41_50_avg_round_margin,vrs_bucket_41_50_avg_scoreline_quality,vrs_bucket_41_50_overtime_count,vrs_bucket_41_50_close_loss_count,vrs_bucket_51_70_maps,vrs_bucket_51_70_wins,vrs_bucket_51_70_raw_win_rate,vrs_bucket_51_70_smoothed_win_rate,vrs_bucket_51_70_avg_round_margin,vrs_bucket_51_70_avg_scoreline_quality,vrs_bucket_51_70_overtime_count,vrs_bucket_51_70_close_loss_count,vrs_bucket_71_100_maps,vrs_bucket_71_100_wins,vrs_bucket_71_100_raw_win_rate,vrs_bucket_71_100_smoothed_win_rate,vrs_bucket_71_100_avg_round_margin,vrs_bucket_71_100_avg_scoreline_quality,vrs_bucket_71_100_overtime_count,vrs_bucket_71_100_close_loss_count
3DMAX,Dust2,4,3,75.00,70.50,-0.250000,-0.043750,1,0,70.15,70.50,1.609438,-0.043750,-0.250000,0.250000,0.000000,0,0,50.00,67.50,-0.250000,-0.043750,0,0,67.50,-0.043750,0.000000,2,1,50.00,63.12,-3.000000,-0.300000,0,0,63.12,-0.300000,1.098612,2,1,50.00,63.12,-3.000000,-0.300000,0,0,63.12,-0.300000,1.098612,3,2,66.67,67.22,-1.333333,-0.158333,1,0,67.22,-0.158333,1.386294,4,3,75.00,70.50,-0.250000,-0.043750,1,0,70.50,-0.043750,1.609438,4,3,75.00,70.50,-0.250000,-0.043750,1,0,70.50,-0.043750,1.609438,4,3,75.00,70.50,-0.250000,-0.043750,1,0,70.50,-0.043750,1.609438,0,0,50.00,67.50,-0.250000,-0.043750,0,0,2,1,50.00,63.12,-3.000000,-0.300000,0,0,0,0,50.00,67.50,-0.250000,-0.043750,0,0,1,1,100.00,72.14,2.000000,0.125000,1,0,1,1,100.00,72.14,3.000000,0.300000,0,0,0,0,50.00,67.50,-0.250000,-0.043750,0,0,0,0,50.00,67.50,-0.250000,-0.043750,0,0
3DMAX,Inferno,5,2,40.00,41.64,1.200000,0.120000,0,1,42.60,41.64,1.791759,0.120000,1.200000,0.000000,0.200000,0,0,50.00,43.00,1.200000,0.120000,0,0,43.00,0.120000,0.000000,3,2,66.67,50.89,4.000000,0.400000,0,0,50.89,0.400000,1.386294,4,2,50.00,45.80,2.000000,0.200000,0,0,45.80,0.200000,1.609438,4,2,50.00,45.80,2.000000,0.200000,0,0,45.80,0.200000,1.609438,5,2,40.00,41.64,1.200000,0.120000,0,1,41.64,0.120000,1.791759,5,2,40.00,41.64,1.200000,0.120000,0,1,41.64,0.120000,1.791759,5,2,40.00,41.64,1.200000,0.120000,0,1,41.64,0.120000,1.791759,0,0,50.00,43.00,1.200000,0.120000,0,0,3,2,66.67,50.89,4.000000,0.400000,0,0,1,0,0.00,36.86,-4.000000,-0.400000,0,0,0,0,50.00,43.00,1.200000,0.120000,0,0,1,0,0.00,36.86,-2.000000,-0.200000,0,1,0,0,50.00,43.00,1.200000,0.120000,0,0,0,0,50.00,43.00,1.200000,0.120000,0,0
3DMAX,Nuke,7,5,71.43,68.46,2.571429,0.246429,1,1,70.43,68.46,2.079442,0.246429,2.571429,0.142857,0.142857,0,0,50.00,65.00,2.571429,0.246429,0,0,65.00,0.246429,0.000000,3,2,66.67,65.56,0.333333,0.033333,0,0,65.56,0.033333,1.386294,3,2,66.67,65.56,0.333333,0.033333,0,0,65.56,0.033333,1.386294,4,3,75.00,69.00,2.500000,0.250000,0,0,69.00,0.250000,1.609438,7,5,71.43,68.46,2.571429,0.246429,1,1,68.46,0.246429,2.079442,7,5,71.43,68.46,2.571429,0.246429,1,1,68.46,0.246429,2.079442,7,5,71.43,68.46,2.571429,0.246429,1,1,68.46,0.246429,2.079442,0,0,50.00,65.00,2.571429,0.246429,0,0,3,2,66.67,65.56,0.333333,0.033333,0,0,0,0,50.00,65.00,2.571429,0.246429,0,0,1,1,100.00,70.00,9.000000,0.900000,0,0,3,2,66.67,65.56,2.666667,0.241667,1,1,0,0,50.00,65.00,2.571429,0.246429,0,0,0,0,50.00,65.00,2.571429,0.246429,0,0
9INE,Ancient,1,0,0.00,12.86,-7.000000,-0.700000,0,0,7.26,12.86,0.693147,-0.700000,-7.000000,0.000000,0.000000,0,0,50.00,15.00,-7.000000,-0.700000,0,0,15.00,-0.700000,0.000000,1,0,0.00,12.86,-7.000000,-0.700000,0,0,12.86,-0.700000,0.693147,1,0,0.00,12.86,-7.000000,-0.700000,0,0,12.86,-0.700000,0.693147,1,0,0.00,12.86,-7.000000,-0.700000,0,0,12.86,-0.700000,0.693147,1,0,0.00,12.86,-7.000000,-0.700000,0,0,12.86,-0.700000,0.693147,1,0,0.00,12.86,-7.000000,-0.700000,0,0,12.86,-0.700000,0.693147,1,0,0.00,12.86,-7.000000,-0.700000,0,0,12.86,-0.700000,0.693147,0,0,50.00,15.00,-7.000000,-0.700000,0,0,1,0,0.00,12.86,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0
9INE,Inferno,2,0,0.00,11.25,-6.500000,-0.650000,0,0,6.05,11.25,1.098612,-0.650000,-6.500000,0.000000,0.000000,0,0,50.00,15.00,-6.500000,-0.650000,0,0,15.00,-0.650000,0.000000,1,0,0.00,12.86,-6.000000,-0.600000,0,0,12.86,-0.600000,0.693147,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,0,0,50.00,15.00,-6.500000,-0.650000,0,0,1,0,0.00,12.86,-6.000000,-0.600000,0,0,1,0,0.00,12.86,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-6.500000,-0.650000,0,0,0,0,50.00,15.00,-6.500000,-0.650000,0,0,0,0,50.00,15.00,-6.500000,-0.650000,0,0,0,0,50.00,15.00,-6.500000,-0.650000,0,0
9INE,Overpass,1,0,0.00,12.86,-4.000000,-0.400000,0,0,9.66,12.86,0.693147,-0.400000,-4.000000,0.000000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,1,0,0.00,12.86,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0
9z,Ancient,3,1,33.33,36.67,-2.000000,-0.200000,0,0,35.07,36.67,1.386294,-0.200000,-2.000000,0.000000,0.000000,0,0,50.00,38.33,-2.000000,-0.200000,0,0,38.33,-0.200000,0.000000,0,0,50.00,38.33,-2.000000,-0.200000,0,0,38.33,-0.200000,0.000000,1,0,0.00,32.86,-4.000000,-0.400000,0,0,32.86,-0.400000,0.693147,3,1,33.33,36.67,-2.000000,-0.200000,0,0,36.67,-0.200000,1.386294,3,1,33.33,36.67,-2.000000,-0.200000,0,0,36.67,-0.200000,1.386294,3,1,33.33,36.67,-2.000000,-0.200000,0,0,36.67,-0.200000,1.386294,3,1,33.33,36.67,-2.000000,-0.200000,0,0,36.67,-0.200000,1.386294,0,0,50.00,38.33,-2.000000,-0.200000,0,0,0,0,50.00,38.33,-2.000000,-0.200000,0,0,1,0,0.00,32.86,-4.000000,-0.400000,0,0,2,1,50.00,41.25,-1.000000,-0.100000,0,0,0,0,50.00,38.33,-2.000000,-0.200000,0,0,0,0,50.00,38.33,-2.000000,-0.200000,0,0,0,0,50.00,38.33,-2.000000,-0.200000,0,0
9z,Dust2,1,0,0.00,12.86,-2.000000,-0.125000,1,1,11.86,12.86,0.693147,-0.125000,-2.000000,1.000000,1.000000,0,0,50.00,15.00,-2.000000,-0.125000,0,0,15.00,-0.125000,0.000000,0,0,50.00,15.00,-2.000000,-0.125000,0,0,15.00,-0.125000,0.000000,0,0,50.00,15.00,-2.000000,-0.125000,0,0,15.00,-0.125000,0.000000,1,0,0.00,12.86,-2.000000,-0.125000,1,1,12.86,-0.125000,0.693147,1,0,0.00,12.86,-2.000000,-0.125000,1,1,12.86,-0.125000,0.693147,1,0,0.00,12.86,-2.000000,-0.125000,1,1,12.86,-0.125000,0.693147,1,0,0.00,12.86,-2.000000,-0.125000,1,1,12.86,-0.125000,0.693147,0,0,50.00,15.00,-2.000000,-0.125000,0,0,0,0,50.00,15.00,-2.000000,-0.125000,0,0,0,0,50.00,15.00,-2.000000,-0.125000,0,0,1,0,0.00,12.86,-2.000000,-0.125000,1,1,0,0,50.00,15.00,-2.000000,-0.125000,0,0,0,0,50.00,15.00,-2.000000,-0.125000,0,0,0,0,50.00,15.00,-2.000000,-0.125000,0,0
9z,Inferno,3,0,0.00,10.00,-5.333333,-0.495833,1,1,6.03,10.00,1.386294,-0.495833,-5.333333,0.333333,0.333333,0,0,50.00,15.00,-5.333333,-0.495833,0,0,15.00,-0.495833,0.000000,0,0,50.00,15.00,-5.333333,-0.495833,0,0,15.00,-0.495833,0.000000,1,0,0.00,12.86,-3.000000,-0.187500,1,1,12.86,-0.187500,0.693147,3,0,0.00,10.00,-5.333333,-0.495833,1,1,10.00,-0.495833,1.386294,3,0,0.00,10.00,-5.333333,-0.495833,1,1,10.00,-0.495833,1.386294,3,0,0.00,10.00,-5.333333,-0.495833,1,1,10.00,-0.495833,1.386294,3,0,0.00,10.00,-5.333333,-0.495833,1,1,10.00,-0.495833,1.386294,0,0,50.00,15.00,-5.333333,-0.495833,0,0,0,0,50.00,15.00,-5.333333,-0.495833,0,0,1,0,0.00,12.86,-3.000000,-0.187500,1,1,2,0,0.00,11.25,-6.500000,-0.650000,0,0,0,0,50.00,15.00,-5.333333,-0.495833,0,0,0,0,50.00,15.00,-5.333333,-0.495833,0,0,0,0,50.00,15.00,-5.333333,-0.495833,0,0
9z,Mirage,2,2,100.00,88.75,2.000000,0.200000,0,0,90.35,88.75,1.098612,0.200000,2.000000,0.000000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,2,2,100.00,88.75,2.000000,0.200000,0,0,88.75,0.200000,1.098612,2,2,100.00,88.75,2.000000,0.200000,0,0,88.75,0.200000,1.098612,2,2,100.00,88.75,2.000000,0.200000,0,0,88.75,0.200000,1.098612,2,2,100.00,88.75,2.000000,0.200000,0,0,88.75,0.200000,1.098612,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,1,1,100.00,87.14,2.000000,0.200000,0,0,1,1,100.00,87.14,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0
9z,Nuke,4,1,25.00,29.50,-3.000000,-0.300000,0,1,27.10,29.50,1.609438,-0.300000,-3.000000,0.000000,0.250000,0,0,50.00,32.50,-3.000000,-0.300000,0,0,32.50,-0.300000,0.000000,0,0,50.00,32.50,-3.000000,-0.300000,0,0,32.50,-0.300000,0.000000,1,0,0.00,27.86,-2.000000,-0.200000,0,1,27.86,-0.200000,0.693147,4,1,25.00,29.50,-3.000000,-0.300000,0,1,29.50,-0.300000,1.609438,4,1,25.00,29.50,-3.000000,-0.300000,0,1,29.50,-0.300000,1.609438,4,1,25.00,29.50,-3.000000,-0.300000,0,1,29.50,-0.300000,1.609438,4,1,25.00,29.50,-3.000000,-0.300000,0,1,29.50,-0.300000,1.609438,0,0,50.00,32.50,-3.000000,-0.300000,0,0,0,0,50.00,32.50,-3.000000,-0.300000,0,0,1,0,0.00,27.86,-2.000000,-0.200000,0,1,3,1,33.33,32.78,-3.333333,-0.333333,0,0,0,0,50.00,32.50,-3.000000,-0.300000,0,0,0,0,50.00,32.50,-3.000000,-0.300000,0,0,0,0,50.00,32.50,-3.000000,-0.300000,0,0
9z,Overpass,6,4,66.67,64.17,1.500000,0.150000,0,0,65.37,64.17,1.945910,0.150000,1.500000,0.000000,0.000000,0,0,50.00,61.67,1.500000,0.150000,0,0,61.67,0.150000,0.000000,0,0,50.00,61.67,1.500000,0.150000,0,0,61.67,0.150000,0.000000,1,0,0.00,52.86,-6.000000,-0.600000,0,0,52.86,-0.600000,0.693147,6,4,66.67,64.17,1.500000,0.150000,0,0,64.17,0.150000,1.945910,6,4,66.67,64.17,1.500000,0.150000,0,0,64.17,0.150000,1.945910,6,4,66.67,64.17,1.500000,0.150000,0,0,64.17,0.150000,1.945910,6,4,66.67,64.17,1.500000,0.150000,0,0,64.17,0.150000,1.945910,0,0,50.00,61.67,1.500000,0.150000,0,0,0,0,50.00,61.67,1.500000,0.150000,0,0,1,0,0.00,52.86,-6.000000,-0.600000,0,0,5,4,80.00,70.00,3.000000,0.300000,0,0,0,0,50.00,61.67,1.500000,0.150000,0,0,0,0,50.00,61.67,1.500000,0.150000,0,0,0,0,50.00,61.67,1.500000,0.150000,0,0
AM,Dust2,2,1,50.00,50.00,1.000000,0.100000,0,0,50.80,50.00,1.098612,0.100000,1.000000,0.000000,0.000000,0,0,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,0.000000,1,0,0.00,42.86,-6.000000,-0.600000,0,0,42.86,-0.600000,0.693147,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,0,0,50.00,50.00,1.000000,0.100000,0,0,1,0,0.00,42.86,-6.000000,-0.600000,0,0,1,1,100.00,57.14,8.000000,0.800000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0
AM,Inferno,1,1,100.00,87.14,5.000000,0.500000,0,0,91.14,87.14,0.693147,0.500000,5.000000,0.000000,0.000000,0,0,50.00,85.00,5.000000,0.500000,0,0,85.00,0.500000,0.000000,0,0,50.00,85.00,5.000000,0.500000,0,0,85.00,0.500000,0.000000,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,1,1,100.00,87.14,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0
AM,Mirage,1,0,0.00,12.86,-2.000000,-0.200000,0,1,11.26,12.86,0.693147,-0.200000,-2.000000,0.000000,1.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,1,0,0.00,12.86,-2.000000,-0.200000,0,1,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0
AM,Nuke,1,0,0.00,12.86,-4.000000,-0.250000,1,1,10.86,12.86,0.693147,-0.250000,-4.000000,1.000000,1.000000,0,0,50.00,15.00,-4.000000,-0.250000,0,0,15.00,-0.250000,0.000000,0,0,50.00,15.00,-4.000000,-0.250000,0,0,15.00,-0.250000,0.000000,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,0,0,50.00,15.00,-4.000000,-0.250000,0,0,0,0,50.00,15.00,-4.000000,-0.250000,0,0,1,0,0.00,12.86,-4.000000,-0.250000,1,1,0,0,50.00,15.00,-4.000000,-0.250000,0,0,0,0,50.00,15.00,-4.000000,-0.250000,0,0,0,0,50.00,15.00,-4.000000,-0.250000,0,0,0,0,50.00,15.00,-4.000000,-0.250000,0,0
Acend,Ancient,2,0,0.00,11.25,-3.000000,-0.262500,1,1,9.15,11.25,1.098612,-0.262500,-3.000000,0.500000,0.500000,0,0,50.00,15.00,-3.000000,-0.262500,0,0,15.00,-0.262500,0.000000,0,0,50.00,15.00,-3.000000,-0.262500,0,0,15.00,-0.262500,0.000000,2,0,0.00,11.25,-3.000000,-0.262500,1,1,11.25,-0.262500,1.098612,2,0,0.00,11.25,-3.000000,-0.262500,1,1,11.25,-0.262500,1.098612,2,0,0.00,11.25,-3.000000,-0.262500,1,1,11.25,-0.262500,1.098612,2,0,0.00,11.25,-3.000000,-0.262500,1,1,11.25,-0.262500,1.098612,2,0,0.00,11.25,-3.000000,-0.262500,1,1,11.25,-0.262500,1.098612,0,0,50.00,15.00,-3.000000,-0.262500,0,0,0,0,50.00,15.00,-3.000000,-0.262500,0,0,2,0,0.00,11.25,-3.000000,-0.262500,1,1,0,0,50.00,15.00,-3.000000,-0.262500,0,0,0,0,50.00,15.00,-3.000000,-0.262500,0,0,0,0,50.00,15.00,-3.000000,-0.262500,0,0,0,0,50.00,15.00,-3.000000,-0.262500,0,0
Acend,Dust2,1,0,0.00,12.86,-4.000000,-0.400000,0,0,9.66,12.86,0.693147,-0.400000,-4.000000,0.000000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,0,0,50.00,15.00,-4.000000,-0.400000,0,0,1,0,0.00,12.86,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0
Acend,Inferno,1,1,100.00,87.14,2.000000,0.125000,1,0,88.14,87.14,0.693147,0.125000,2.000000,1.000000,0.000000,0,0,50.00,85.00,2.000000,0.125000,0,0,85.00,0.125000,0.000000,1,1,100.00,87.14,2.000000,0.125000,1,0,87.14,0.125000,0.693147,1,1,100.00,87.14,2.000000,0.125000,1,0,87.14,0.125000,0.693147,1,1,100.00,87.14,2.000000,0.125000,1,0,87.14,0.125000,0.693147,1,1,100.00,87.14,2.000000,0.125000,1,0,87.14,0.125000,0.693147,1,1,100.00,87.14,2.000000,0.125000,1,0,87.14,0.125000,0.693147,1,1,100.00,87.14,2.000000,0.125000,1,0,87.14,0.125000,0.693147,0,0,50.00,85.00,2.000000,0.125000,0,0,1,1,100.00,87.14,2.000000,0.125000,1,0,0,0,50.00,85.00,2.000000,0.125000,0,0,0,0,50.00,85.00,2.000000,0.125000,0,0,0,0,50.00,85.00,2.000000,0.125000,0,0,0,0,50.00,85.00,2.000000,0.125000,0,0,0,0,50.00,85.00,2.000000,0.125000,0,0
Acend,Mirage,3,2,66.67,63.33,-0.333333,-0.000000,0,0,63.33,63.33,1.386294,-0.000000,-0.333333,0.000000,0.000000,0,0,50.00,61.67,-0.333333,-0.000000,0,0,61.67,-0.000000,0.000000,1,1,100.00,67.14,3.000000,0.300000,0,0,67.14,0.300000,0.693147,2,1,50.00,58.75,-4.000000,-0.350000,0,0,58.75,-0.350000,1.098612,3,2,66.67,63.33,-0.333333,-0.000000,0,0,63.33,-0.000000,1.386294,3,2,66.67,63.33,-0.333333,-0.000000,0,0,63.33,-0.000000,1.386294,3,2,66.67,63.33,-0.333333,-0.000000,0,0,63.33,-0.000000,1.386294,3,2,66.67,63.33,-0.333333,-0.000000,0,0,63.33,-0.000000,1.386294,0,0,50.00,61.67,-0.333333,-0.000000,0,0,1,1,100.00,67.14,3.000000,0.300000,0,0,1,0,0.00,52.86,-11.000000,-1.000000,0,0,1,1,100.00,67.14,7.000000,0.700000,0,0,0,0,50.00,61.67,-0.333333,-0.000000,0,0,0,0,50.00,61.67,-0.333333,-0.000000,0,0,0,0,50.00,61.67,-0.333333,-0.000000,0,0
Acend,Overpass,2,1,50.00,50.00,-0.500000,-0.050000,0,0,49.60,50.00,1.098612,-0.050000,-0.500000,0.000000,0.000000,0,0,50.00,50.00,-0.500000,-0.050000,0,0,50.00,-0.050000,0.000000,0,0,50.00,50.00,-0.500000,-0.050000,0,0,50.00,-0.050000,0.000000,1,0,0.00,42.86,-5.000000,-0.500000,0,0,42.86,-0.500000,0.693147,2,1,50.00,50.00,-0.500000,-0.050000,0,0,50.00,-0.050000,1.098612,2,1,50.00,50.00,-0.500000,-0.050000,0,0,50.00,-0.050000,1.098612,2,1,50.00,50.00,-0.500000,-0.050000,0,0,50.00,-0.050000,1.098612,2,1,50.00,50.00,-0.500000,-0.050000,0,0,50.00,-0.050000,1.098612,0,0,50.00,50.00,-0.500000,-0.050000,0,0,0,0,50.00,50.00,-0.500000,-0.050000,0,0,1,0,0.00,42.86,-5.000000,-0.500000,0,0,1,1,100.00,57.14,4.000000,0.400000,0,0,0,0,50.00,50.00,-0.500000,-0.050000,0,0,0,0,50.00,50.00,-0.500000,-0.050000,0,0,0,0,50.00,50.00,-0.500000,-0.050000,0,0
