team,map,maps,wins,raw_win_rate,smoothed_win_rate,avg_round_margin,avg_scoreline_quality,overtime_count,close_loss_count,vrs_tier_map_strength,vrs_tier_map_smoothed_win_rate,vrs_tier_map_sample_log,vrs_tier_map_quality,vrs_tier_map_round_margin,vrs_tier_map_overtime_rate,vrs_tier_map_close_loss_rate,vrs_opponent_adjusted_scoreline_quality,vrs_map_win_opponent_quality,vrs_map_win_sample_confidence,vrs_scoreline_sample_confidence,vrs_map_veto_credibility,vrs_map_veto_strength,vrs_pick_ban_opponent_pool_proxy,vrs_bo1_single_map_upset_risk,vrs_bo3_map_depth_strength,vrs_overtime_strong_opponent_signal,vrs_weak_opponent_close_penalty,vrs_recent_strong_opponent_score,vrs_team_volatility,vrs_seed_volatility_rebound,vrs_top10_maps,vrs_top10_wins,vrs_top10_raw_win_rate,vrs_top10_smoothed_win_rate,vrs_top10_avg_round_margin,vrs_top10_avg_scoreline_quality,vrs_top10_overtime_count,vrs_top10_close_loss_count,vrs_top10_map_smoothed_win_rate,vrs_top10_map_quality,vrs_top10_map_sample_log,vrs_top20_maps,vrs_top20_wins,vrs_top20_raw_win_rate,vrs_top20_smoothed_win_rate,vrs_top20_avg_round_margin,vrs_top20_avg_scoreline_quality,vrs_top20_overtime_count,vrs_top20_close_loss_count,vrs_top20_map_smoothed_win_rate,vrs_top20_map_quality,vrs_top20_map_sample_log,vrs_top30_maps,vrs_top30_wins,vrs_top30_raw_win_rate,vrs_top30_smoothed_win_rate,vrs_top30_avg_round_margin,vrs_top30_avg_scoreline_quality,vrs_top30_overtime_count,vrs_top30_close_loss_count,vrs_top30_map_smoothed_win_rate,vrs_top30_map_quality,vrs_top30_map_sample_log,vrs_top40_maps,vrs_top40_wins,vrs_top40_raw_win_rate,vrs_top40_smoothed_win_rate,vrs_top40_avg_round_margin,vrs_top40_avg_scoreline_quality,vrs_top40_overtime_count,vrs_top40_close_loss_count,vrs_top40_map_smoothed_win_rate,vrs_top40_map_quality,vrs_top40_map_sample_log,vrs_top50_maps,vrs_top50_wins,vrs_top50_raw_win_rate,vrs_top50_smoothed_win_rate,vrs_top50_avg_round_margin,vrs_top50_avg_scoreline_quality,vrs_top50_overtime_count,vrs_top50_close_loss_count,vrs_top50_map_smoothed_win_rate,vrs_top50_map_quality,vrs_top50_map_sample_log,vrs_top70_maps,vrs_top70_wins,vrs_top70_raw_win_rate,vrs_top70_smoothed_win_rate,vrs_top70_avg_round_margin,vrs_top70_avg_scoreline_quality,vrs_top70_overtime_count,vrs_top70_close_loss_count,vrs_top70_map_smoothed_win_rate,vrs_top70_map_quality,vrs_top70_map_sample_log,vrs_top100_maps,vrs_top100_wins,vrs_top100_raw_win_rate,vrs_top100_smoothed_win_rate,vrs_top100_avg_round_margin,vrs_top100_avg_scoreline_quality,vrs_top100_overtime_count,vrs_top100_close_loss_count,vrs_top100_map_smoothed_win_rate,vrs_top100_map_quality,vrs_top100_map_sample_log,vrs_bucket_1_10_maps,vrs_bucket_1_10_wins,vrs_bucket_1_10_raw_win_rate,vrs_bucket_1_10_smoothed_win_rate,vrs_bucket_1_10_avg_round_margin,vrs_bucket_1_10_avg_scoreline_quality,vrs_bucket_1_10_overtime_count,vrs_bucket_1_10_close_loss_count,vrs_bucket_11_20_maps,vrs_bucket_11_20_wins,vrs_bucket_11_20_raw_win_rate,vrs_bucket_11_20_smoothed_win_rate,vrs_bucket_11_20_avg_round_margin,vrs_bucket_11_20_avg_scoreline_quality,vrs_bucket_11_20_overtime_count,vrs_bucket_11_20_close_loss_count,vrs_bucket_21_30_maps,vrs_bucket_21_30_wins,vrs_bucket_21_30_raw_win_rate,vrs_bucket_21_30_smoothed_win_rate,vrs_bucket_21_30_avg_round_margin,vrs_bucket_21_30_avg_scoreline_quality,vrs_bucket_21_30_overtime_count,vrs_bucket_21_30_close_loss_count,vrs_bucket_31_40_maps,vrs_bucket_31_40_wins,vrs_bucket_31_40_raw_win_rate,vrs_bucket_31_40_smoothed_win_rate,vrs_bucket_31_40_avg_round_margin,vrs_bucket_31_40_avg_scoreline_quality,vrs_bucket_31_40_overtime_count,vrs_bucket_31_40_close_loss_count,vrs_bucket_41_50_maps,vrs_bucket_41_50_wins,vrs_bucket_41_50_raw_win_rate,vrs_bucket_41_50_smoothed_win_rate,vrs_bucket_41_50_avg_round_margin,vrs_bucket_41_50_avg_scoreline_quality,vrs_bucket_41_50_overtime_count,vrs_bucket_41_50_close_loss_count,vrs_bucket_51_70_maps,vrs_bucket_51_70_wins,vrs_bucket_51_70_raw_win_rate,vrs_bucket_51_70_smoothed_win_rate,vrs_bucket_51_70_avg_round_margin,vrs_bucket_51_70_avg_scoreline_quality,vrs_bucket_51_70_overtime_count,vrs_bucket_51_70_close_loss_count,vrs_bucket_71_100_maps,vrs_bucket_71_100_wins,vrs_bucket_71_100_raw_win_rate,vrs_bucket_71_100_smoothed_win_rate,vrs_bucket_71_100_avg_round_margin,vrs_bucket_71_100_avg_scoreline_quality,vrs_bucket_71_100_overtime_count,vrs_bucket_71_100_close_loss_count
9z,Dust2,1,0,0.00,12.86,-2.000000,-0.125000,1,1,34.16,12.86,0.693147,-0.125000,-2.000000,1.000000,1.000000,-0.097688,-20.001429,-3.714286,-0.009769,0.500000,39.304653,-0.158450,0.668571,0.000000,0.000000,0.000000,-0.010149,0.000000,0.000000,0,0,50.00,15.00,-2.000000,-0.125000,0,0,15.00,-0.125000,0.000000,0,0,50.00,15.00,-2.000000,-0.125000,0,0,15.00,-0.125000,0.000000,0,0,50.00,15.00,-2.000000,-0.125000,0,0,15.00,-0.125000,0.000000,1,0,0.00,12.86,-2.000000,-0.125000,1,1,12.86,-0.125000,0.693147,1,0,0.00,12.86,-2.000000,-0.125000,1,1,12.86,-0.125000,0.693147,1,0,0.00,12.86,-2.000000,-0.125000,1,1,12.86,-0.125000,0.693147,1,0,0.00,12.86,-2.000000,-0.125000,1,1,12.86,-0.125000,0.693147,0,0,50.00,15.00,-2.000000,-0.125000,0,0,0,0,50.00,15.00,-2.000000,-0.125000,0,0,0,0,50.00,15.00,-2.000000,-0.125000,0,0,1,0,0.00,12.86,-2.000000,-0.125000,1,1,0,0,50.00,15.00,-2.000000,-0.125000,0,0,0,0,50.00,15.00,-2.000000,-0.125000,0,0,0,0,50.00,15.00,-2.000000,-0.125000,0,0
9z,Inferno,3,0,0.00,10.00,-5.333333,-0.495833,1,1,28.46,10.00,1.386294,-0.495833,-5.333333,0.333333,0.333333,-0.369538,-22.426667,-12.000000,-0.110861,0.500000,35.459368,-0.215417,0.560000,0.000000,1.500000,0.000000,-0.055106,2.054805,0.000000,0,0,50.00,15.00,-5.333333,-0.495833,0,0,15.00,-0.495833,0.000000,0,0,50.00,15.00,-5.333333,-0.495833,0,0,15.00,-0.495833,0.000000,1,0,0.00,12.86,-3.000000,-0.187500,1,1,12.86,-0.187500,0.693147,3,0,0.00,10.00,-5.333333,-0.495833,1,1,10.00,-0.495833,1.386294,3,0,0.00,10.00,-5.333333,-0.495833,1,1,10.00,-0.495833,1.386294,3,0,0.00,10.00,-5.333333,-0.495833,1,1,10.00,-0.495833,1.386294,3,0,0.00,10.00,-5.333333,-0.495833,1,1,10.00,-0.495833,1.386294,0,0,50.00,15.00,-5.333333,-0.495833,0,0,0,0,50.00,15.00,-5.333333,-0.495833,0,0,1,0,0.00,12.86,-3.000000,-0.187500,1,1,2,0,0.00,11.25,-6.500000,-0.650000,0,0,0,0,50.00,15.00,-5.333333,-0.495833,0,0,0,0,50.00,15.00,-5.333333,-0.495833,0,0,0,0,50.00,15.00,-5.333333,-0.495833,0,0
9z,Mirage,2,2,100.00,88.75,2.000000,0.200000,0,0,69.76,88.75,1.098612,0.200000,2.000000,0.000000,0.000000,0.226600,21.951875,7.750000,0.045320,0.500000,63.340518,0.197637,0.620000,0.155000,0.000000,0.000000,0.026406,0.000000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,2,2,100.00,88.75,2.000000,0.200000,0,0,88.75,0.200000,1.098612,2,2,100.00,88.75,2.000000,0.200000,0,0,88.75,0.200000,1.098612,2,2,100.00,88.75,2.000000,0.200000,0,0,88.75,0.200000,1.098612,2,2,100.00,88.75,2.000000,0.200000,0,0,88.75,0.200000,1.098612,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,1,1,100.00,87.14,2.000000,0.200000,0,0,1,1,100.00,87.14,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0
9z,Nuke,4,1,25.00,29.50,-3.000000,-0.300000,0,1,37.25,29.50,1.609438,-0.300000,-3.000000,0.000000,0.250000,-0.162700,-11.433875,-8.200000,-0.065080,0.500000,41.391370,-0.127535,0.246000,0.000000,0.500000,0.000000,-0.046737,6.363961,0.000000,0,0,50.00,32.50,-3.000000,-0.300000,0,0,32.50,-0.300000,0.000000,0,0,50.00,32.50,-3.000000,-0.300000,0,0,32.50,-0.300000,0.000000,1,0,0.00,27.86,-2.000000,-0.200000,0,1,27.86,-0.200000,0.693147,4,1,25.00,29.50,-3.000000,-0.300000,0,1,29.50,-0.300000,1.609438,4,1,25.00,29.50,-3.000000,-0.300000,0,1,29.50,-0.300000,1.609438,4,1,25.00,29.50,-3.000000,-0.300000,0,1,29.50,-0.300000,1.609438,4,1,25.00,29.50,-3.000000,-0.300000,0,1,29.50,-0.300000,1.609438,0,0,50.00,32.50,-3.000000,-0.300000,0,0,0,0,50.00,32.50,-3.000000,-0.300000,0,0,1,0,0.00,27.86,-2.000000,-0.200000,0,1,3,1,33.33,32.78,-3.333333,-0.333333,0,0,0,0,50.00,32.50,-3.000000,-0.300000,0,0,0,0,50.00,32.50,-3.000000,-0.300000,0,0,0,0,50.00,32.50,-3.000000,-0.300000,0,0
9z,Overpass,6,4,66.67,64.17,1.500000,0.150000,0,0,62.25,64.17,1.945910,0.150000,1.500000,0.000000,0.000000,0.223225,7.835347,8.500000,0.133935,0.500000,58.266804,0.122471,0.113333,0.170000,0.000000,0.000000,0.025207,4.573474,0.000000,0,0,50.00,61.67,1.500000,0.150000,0,0,61.67,0.150000,0.000000,0,0,50.00,61.67,1.500000,0.150000,0,0,61.67,0.150000,0.000000,1,0,0.00,52.86,-6.000000,-0.600000,0,0,52.86,-0.600000,0.693147,6,4,66.67,64.17,1.500000,0.150000,0,0,64.17,0.150000,1.945910,6,4,66.67,64.17,1.500000,0.150000,0,0,64.17,0.150000,1.945910,6,4,66.67,64.17,1.500000,0.150000,0,0,64.17,0.150000,1.945910,6,4,66.67,64.17,1.500000,0.150000,0,0,64.17,0.150000,1.945910,0,0,50.00,61.67,1.500000,0.150000,0,0,0,0,50.00,61.67,1.500000,0.150000,0,0,1,0,0.00,52.86,-6.000000,-0.600000,0,0,5,4,80.00,70.00,3.000000,0.300000,0,0,0,0,50.00,61.67,1.500000,0.150000,0,0,0,0,50.00,61.67,1.500000,0.150000,0,0,0,0,50.00,61.67,1.500000,0.150000,0,0
AM,Dust2,2,1,50.00,50.00,1.000000,0.100000,0,0,51.28,50.00,1.098612,0.100000,1.000000,0.000000,0.000000,0.285550,0.000000,0.000000,0.057110,0.500000,50.863114,0.012787,0.000000,0.000000,0.000000,0.000000,-0.031928,7.000000,0.000000,0,0,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,0.000000,1,0,0.00,42.86,-6.000000,-0.600000,0,0,42.86,-0.600000,0.693147,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,0,0,50.00,50.00,1.000000,0.100000,0,0,1,0,0.00,42.86,-6.000000,-0.600000,0,0,1,1,100.00,57.14,8.000000,0.800000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0
AM,Inferno,1,1,100.00,87.14,5.000000,0.500000,0,0,68.01,87.14,0.693147,0.500000,5.000000,0.000000,0.000000,0.573500,21.301429,3.714286,0.057350,0.500000,62.158296,0.180123,0.668571,0.074286,0.000000,0.000000,0.087542,0.000000,0.000000,0,0,50.00,85.00,5.000000,0.500000,0,0,85.00,0.500000,0.000000,0,0,50.00,85.00,5.000000,0.500000,0,0,85.00,0.500000,0.000000,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,1,1,100.00,87.14,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0
AM,Mirage,1,0,0.00,12.86,-2.000000,-0.200000,0,1,34.58,12.86,0.693147,-0.200000,-2.000000,0.000000,1.000000,-0.127400,-22.211429,-3.714286,-0.012740,0.500000,39.590693,-0.154212,0.668571,0.000000,0.500000,0.000000,-0.040441,0.000000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,1,0,0.00,12.86,-2.000000,-0.200000,0,1,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0
AM,Nuke,1,0,0.00,12.86,-4.000000,-0.250000,1,1,35.67,12.86,0.693147,-0.250000,-4.000000,1.000000,1.000000,-0.159250,-22.211429,-3.714286,-0.015925,0.500000,40.324856,-0.143335,0.668571,0.000000,1.500000,0.000000,-0.050552,0.000000,0.000000,0,0,50.00,15.00,-4.000000,-0.250000,0,0,15.00,-0.250000,0.000000,0,0,50.00,15.00,-4.000000,-0.250000,0,0,15.00,-0.250000,0.000000,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,0,0,50.00,15.00,-4.000000,-0.250000,0,0,0,0,50.00,15.00,-4.000000,-0.250000,0,0,1,0,0.00,12.86,-4.000000,-0.250000,1,1,0,0,50.00,15.00,-4.000000,-0.250000,0,0,0,0,50.00,15.00,-4.000000,-0.250000,0,0,0,0,50.00,15.00,-4.000000,-0.250000,0,0,0,0,50.00,15.00,-4.000000,-0.250000,0,0
Acend,Ancient,2,0,0.00,11.25,-3.000000,-0.262500,1,1,32.45,11.25,1.098612,-0.262500,-3.000000,0.500000,0.500000,-0.170931,-22.697813,-7.750000,-0.034186,0.500000,38.150575,-0.175547,0.620000,0.000000,1.500000,0.000000,-0.102165,1.000000,0.000000,0,0,50.00,15.00,-3.000000,-0.262500,0,0,15.00,-0.262500,0.000000,0,0,50.00,15.00,-3.000000,-0.262500,0,0,15.00,-0.262500,0.000000,2,0,0.00,11.25,-3.000000,-0.262500,1,1,11.25,-0.262500,1.098612,2,0,0.00,11.25,-3.000000,-0.262500,1,1,11.25,-0.262500,1.098612,2,0,0.00,11.25,-3.000000,-0.262500,1,1,11.25,-0.262500,1.098612,2,0,0.00,11.25,-3.000000,-0.262500,1,1,11.25,-0.262500,1.098612,2,0,0.00,11.25,-3.000000,-0.262500,1,1,11.25,-0.262500,1.098612,0,0,50.00,15.00,-3.000000,-0.262500,0,0,0,0,50.00,15.00,-3.000000,-0.262500,0,0,2,0,0.00,11.25,-3.000000,-0.262500,1,1,0,0,50.00,15.00,-3.000000,-0.262500,0,0,0,0,50.00,15.00,-3.000000,-0.262500,0,0,0,0,50.00,15.00,-3.000000,-0.262500,0,0,0,0,50.00,15.00,-3.000000,-0.262500,0,0
Acend,Dust2,1,0,0.00,12.86,-4.000000,-0.400000,0,0,33.25,12.86,0.693147,-0.400000,-4.000000,0.000000,0.000000,-0.244600,-22.601429,-3.714286,-0.024460,0.500000,38.696027,-0.167466,0.668571,0.000000,0.000000,0.000000,-0.127410,0.000000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,0,0,50.00,15.00,-4.000000,-0.400000,0,0,1,0,0.00,12.86,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0
Acend,Inferno,1,1,100.00,87.14,2.000000,0.125000,1,0,67.39,87.14,0.693147,0.125000,2.000000,1.000000,0.000000,0.152125,22.601429,3.714286,0.015213,0.500000,61.738078,0.173897,0.668571,0.074286,1.000000,0.000000,0.039816,0.000000,0.000000,0,0,50.00,85.00,2.000000,0.125000,0,0,85.00,0.125000,0.000000,1,1,100.00,87.14,2.000000,0.125000,1,0,87.14,0.125000,0.693147,1,1,100.00,87.14,2.000000,0.125000,1,0,87.14,0.125000,0.693147,1,1,100.00,87.14,2.000000,0.125000,1,0,87.14,0.125000,0.693147,1,1,100.00,87.14,2.000000,0.125000,1,0,87.14,0.125000,0.693147,1,1,100.00,87.14,2.000000,0.125000,1,0,87.14,0.125000,0.693147,1,1,100.00,87.14,2.000000,0.125000,1,0,87.14,0.125000,0.693147,0,0,50.00,85.00,2.000000,0.125000,0,0,1,1,100.00,87.14,2.000000,0.125000,1,0,0,0,50.00,85.00,2.000000,0.125000,0,0,0,0,50.00,85.00,2.000000,0.125000,0,0,0,0,50.00,85.00,2.000000,0.125000,0,0,0,0,50.00,85.00,2.000000,0.125000,0,0,0,0,50.00,85.00,2.000000,0.125000,0,0
Acend,Mirage,3,2,66.67,63.33,-0.333333,-0.000000,0,0,58.42,63.33,1.386294,-0.000000,-0.333333,0.000000,0.000000,0.140833,7.646667,4.000000,0.042250,0.500000,55.685001,0.084222,0.186667,0.080000,0.000000,0.000000,0.118659,7.717225,0.000000,0,0,50.00,61.67,-0.333333,-0.000000,0,0,61.67,-0.000000,0.000000,1,1,100.00,67.14,3.000000,0.300000,0,0,67.14,0.300000,0.693147,2,1,50.00,58.75,-4.000000,-0.350000,0,0,58.75,-0.350000,1.098612,3,2,66.67,63.33,-0.333333,-0.000000,0,0,63.33,-0.000000,1.386294,3,2,66.67,63.33,-0.333333,-0.000000,0,0,63.33,-0.000000,1.386294,3,2,66.67,63.33,-0.333333,-0.000000,0,0,63.33,-0.000000,1.386294,3,2,66.67,63.33,-0.333333,-0.000000,0,0,63.33,-0.000000,1.386294,0,0,50.00,61.67,-0.333333,-0.000000,0,0,1,1,100.00,67.14,3.000000,0.300000,0,0,1,0,0.00,52.86,-11.000000,-1.000000,0,0,1,1,100.00,67.14,7.000000,0.700000,0,0,0,0,50.00,61.67,-0.333333,-0.000000,0,0,0,0,50.00,61.67,-0.333333,-0.000000,0,0,0,0,50.00,61.67,-0.333333,-0.000000,0,0
Acend,Overpass,2,1,50.00,50.00,-0.500000,-0.050000,0,0,50.27,50.00,1.098612,-0.050000,-0.500000,0.000000,0.000000,0.056150,0.000000,0.000000,0.011230,0.500000,50.181404,0.002687,0.000000,0.000000,0.000000,0.000000,-0.000269,4.500000,0.000000,0,0,50.00,50.00,-0.500000,-0.050000,0,0,50.00,-0.050000,0.000000,0,0,50.00,50.00,-0.500000,-0.050000,0,0,50.00,-0.050000,0.000000,1,0,0.00,42.86,-5.000000,-0.500000,0,0,42.86,-0.500000,0.693147,2,1,50.00,50.00,-0.500000,-0.050000,0,0,50.00,-0.050000,1.098612,2,1,50.00,50.00,-0.500000,-0.050000,0,0,50.00,-0.050000,1.098612,2,1,50.00,50.00,-0.500000,-0.050000,0,0,50.00,-0.050000,1.098612,2,1,50.00,50.00,-0.500000,-0.050000,0,0,50.00,-0.050000,1.098612,0,0,50.00,50.00,-0.500000,-0.050000,0,0,0,0,50.00,50.00,-0.500000,-0.050000,0,0,1,0,0.00,42.86,-5.000000,-0.500000,0,0,1,1,100.00,57.14,4.000000,0.400000,0,0,0,0,50.00,50.00,-0.500000,-0.050000,0,0,0,0,50.00,50.00,-0.500000,-0.050000,0,0,0,0,50.00,50.00,-0.500000,-0.050000,0,0
Alliance,Ancient,2,1,50.00,50.00,4.000000,0.400000,0,1,53.09,50.00,1.098612,0.400000,4.000000,0.000000,0.500000,0.450300,0.000000,0.000000,0.090060,0.500000,52.085538,0.030897,0.000000,0.000000,0.500000,0.000000,0.072307,6.000000,0.000000,0,0,50.00,50.00,4.000000,0.400000,0,0,50.00,0.400000,0.000000,0,0,50.00,50.00,4.000000,0.400000,0,0,50.00,0.400000,0.000000,1,0,0.00,42.86,-2.000000,-0.200000,0,1,42.86,-0.200000,0.693147,1,0,0.00,42.86,-2.000000,-0.200000,0,1,42.86,-0.200000,0.693147,2,1,50.00,50.00,4.000000,0.400000,0,1,50.00,0.400000,1.098612,2,1,50.00,50.00,4.000000,0.400000,0,1,50.00,0.400000,1.098612,2,1,50.00,50.00,4.000000,0.400000,0,1,50.00,0.400000,1.098612,0,0,50.00,50.00,4.000000,0.400000,0,0,0,0,50.00,50.00,4.000000,0.400000,0,0,1,0,0.00,42.86,-2.000000,-0.200000,0,1,0,0,50.00,50.00,4.000000,0.400000,0,0,1,1,100.00,57.14,10.000000,1.000000,0,0,0,0,50.00,50.00,4.000000,0.400000,0,0,0,0,50.00,50.00,4.000000,0.400000,0,0
Alliance,Anubis,2,2,100.00,88.75,2.000000,0.162500,1,0,71.14,88.75,1.098612,0.162500,2.000000,0.500000,0.000000,0.198025,23.782813,7.750000,0.039605,0.500000,64.270477,0.211414,0.620000,0.155000,1.000000,0.000000,0.052405,0.000000,0.000000,0,0,50.00,85.00,2.000000,0.162500,0,0,85.00,0.162500,0.000000,1,1,100.00,87.14,2.000000,0.125000,1,0,87.14,0.125000,0.693147,2,2,100.00,88.75,2.000000,0.162500,1,0,88.75,0.162500,1.098612,2,2,100.00,88.75,2.000000,0.162500,1,0,88.75,0.162500,1.098612,2,2,100.00,88.75,2.000000,0.162500,1,0,88.75,0.162500,1.098612,2,2,100.00,88.75,2.000000,0.162500,1,0,88.75,0.162500,1.098612,2,2,100.00,88.75,2.000000,0.162500,1,0,88.75,0.162500,1.098612,0,0,50.00,85.00,2.000000,0.162500,0,0,1,1,100.00,87.14,2.000000,0.125000,1,0,1,1,100.00,87.14,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.162500,0,0,0,0,50.00,85.00,2.000000,0.162500,0,0,0,0,50.00,85.00,2.000000,0.162500,0,0,0,0,50.00,85.00,2.000000,0.162500,0,0
Alliance,Dust2,2,1,50.00,50.00,-2.000000,-0.200000,0,0,49.72,50.00,1.098612,-0.200000,-2.000000,0.000000,0.000000,-0.050900,0.000000,0.000000,-0.010180,0.500000,49.807664,-0.002849,0.000000,0.000000,0.000000,0.000000,-0.014105,5.000000,0.000000,0,0,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,0.000000,0,0,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,0.000000,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,0,0,50.00,50.00,-2.000000,-0.200000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0,2,1,50.00,50.00,-2.000000,-0.200000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0
Alliance,Inferno,4,2,50.00,50.00,-2.250000,-0.200000,0,0,49.63,50.00,1.609438,-0.200000,-2.250000,0.000000,0.000000,-0.032625,0.000000,0.000000,-0.013050,0.500000,49.747009,-0.003748,0.000000,0.000000,0.000000,0.000000,-0.048030,6.977643,0.000000,0,0,50.00,50.00,-2.250000,-0.200000,0,0,50.00,-0.200000,0.000000,1,1,100.00,57.14,6.000000,0.600000,0,0,57.14,0.600000,0.693147,3,2,66.67,55.56,-0.666667,-0.033333,0,0,55.56,-0.033333,1.386294,3,2,66.67,55.56,-0.666667,-0.033333,0,0,55.56,-0.033333,1.386294,4,2,50.00,50.00,-2.250000,-0.200000,0,0,50.00,-0.200000,1.609438,4,2,50.00,50.00,-2.250000,-0.200000,0,0,50.00,-0.200000,1.609438,4,2,50.00,50.00,-2.250000,-0.200000,0,0,50.00,-0.200000,1.609438,0,0,50.00,50.00,-2.250000,-0.200000,0,0,1,1,100.00,57.14,6.000000,0.600000,0,0,2,1,50.00,50.00,-4.000000,-0.350000,0,0,0,0,50.00,50.00,-2.250000,-0.200000,0,0,1,0,0.00,42.86,-7.000000,-0.700000,0,0,0,0,50.00,50.00,-2.250000,-0.200000,0,0,0,0,50.00,50.00,-2.250000,-0.200000,0,0
